	*
1	1044.62
2	1051.09
3	1064.57
4	1077.07
5	1081.4
6	1075.11
7	1061.76
8	1049.08
	*
1	1046.05
2	1054.18
3	1066.74
4	1076.36
5	1077.52
6	1069.56
7	1057.03
8	1047.24
	*
1	1096.75
2	1100.87
3	1093.44
4	1078.66
5	1065.09
6	1060.83
7	1068.49
8	1083.4
	*
1	1095.85
2	1094.44
3	1087.1
4	1078.06
5	1072.64
6	1074.07
7	1081.5
8	1090.51
	*
1	1055.33
2	1024.75
3	1016.71
4	1036.39
5	1071.28
6	1100.56
7	1107.99
8	1089.61
	*
1	1072
2	1081.07
3	1090.76
4	1095.43
5	1092.42
6	1083.44
7	1073.69
8	1068.92
	*
1	1102.73
2	1108.17
3	1097.54
4	1076.76
5	1057.81
6	1052.11
7	1063.19
8	1084.23
	*
1	1075.37
2	1076.87
3	1076.5
4	1074.48
5	1071.98
6	1070.47
7	1070.85
8	1072.88
	*
1	1035.67
2	1026.91
3	1032.31
4	1048.55
5	1065.89
6	1074.33
7	1069.14
8	1053.22
	*
1	1104.2
2	1107.25
3	1095.08
4	1074.51
5	1057.46
6	1054.27
7	1066.9
8	1087.62
	*
1	1056.45
2	1064.17
3	1075.43
4	1083.63
5	1084.06
6	1076.48
7	1065.23
8	1056.89
	*
1	1039.73
2	1048.85
3	1073.01
4	1097.65
5	1108.68
6	1100.06
7	1076.51
8	1051.38
	*
1	1098.06
2	1112.39
3	1115.08
4	1104.64
5	1086.93
6	1072.26
7	1069.46
8	1080.25
	*
1	1083.11
2	1079.29
3	1063.98
4	1045.88
5	1035.71
6	1039.68
7	1055.35
8	1073.29
	*
1	1072.43
2	1078.72
3	1071.57
4	1054.99
5	1038.51
6	1031.97
7	1039.39
8	1056.22
	*
1	1055.85
2	1057.64
3	1066.98
4	1078.29
5	1084.99
6	1083.24
7	1074.05
8	1062.69
	*
1	1059.22
2	1063.74
3	1072.54
4	1080.45
5	1082.88
6	1078.44
7	1069.69
8	1061.7
	*
1	1065.53
2	1053.74
3	1057.62
4	1074.78
5	1094.85
6	1106.21
7	1102.49
8	1085.77
	*
1	1063.08
2	1066.64
3	1064.85
4	1058.75
5	1051.87
6	1048.27
7	1050.08
8	1056.23
	*
1	1090.28
2	1097.61
3	1088.28
4	1067.47
5	1047.11
6	1039.43
7	1049.18
8	1070.35
	*
1	1061.11
2	1047.37
3	1046.38
4	1058.74
5	1076.95
6	1090.32
7	1091.27
8	1079.28
	*
1	1078.3
2	1093.62
3	1101.59
4	1097.73
5	1084.19
6	1068.74
7	1060.52
8	1064.52
	*
1	1057.75
2	1056.07
3	1061.47
4	1070.72
5	1078.37
6	1080.02
7	1074.71
8	1065.5
	*
1	1091.35
2	1074.14
3	1064.65
4	1068.68
5	1083.74
6	1100.81
7	1109.98
8	1106.11
	*
1	1068.18
2	1075.61
3	1081.32
4	1082
5	1077.26
6	1069.84
7	1064.08
8	1063.39
	*
1	1059.53
2	1064.87
3	1071.41
4	1075.31
5	1074.32
6	1069.02
7	1062.48
8	1058.53
	*
1	1093.22
2	1079.14
3	1063.28
4	1055.03
5	1059.42
6	1073.76
7	1089.46
8	1097.45
	*
1	1051.87
2	1062.73
3	1073.6
4	1078.2
5	1073.91
6	1063.17
7	1052.19
8	1047.48
	*
1	1053.27
2	1053.4
3	1060.95
4	1071.41
5	1078.66
6	1078.54
7	1071.11
8	1060.64
	*
1	1121.65
2	1138.72
3	1130.39
4	1101.15
5	1067.29
6	1049.06
7	1058.02
8	1088.43
	*
1	1070.71
2	1078.63
3	1094.61
4	1109.16
5	1113.95
6	1106.28
7	1090.47
8	1075.67
	*
1	1082.81
2	1094.58
3	1096.01
4	1086.3
5	1070.95
6	1058.92
7	1057.44
8	1067.42
	*
1	1079.73
2	1082.85
3	1077.44
4	1066.58
5	1056.57
6	1053.37
7	1058.91
8	1069.85
	*
1	1071.72
2	1056.59
3	1045.46
4	1045.05
5	1055.6
6	1070.74
7	1081.61
8	1082.01
	*
1	1058.96
2	1071.55
3	1081.59
4	1083.33
5	1075.77
6	1063.23
7	1053.01
8	1051.23
	*
1	1073.92
2	1056.8
3	1052.86
4	1064.53
5	1084.67
6	1101.35
7	1105.13
8	1093.89
	*
1	1082.51
2	1075.43
3	1068.53
4	1065.88
5	1069.06
6	1076.19
7	1083.04
8	1085.65
	*
1	1100.28
2	1104.01
3	1096.25
4	1081.38
5	1068.03
6	1064.17
7	1072.17
8	1087.16
	*
1	1080.18
2	1086.64
3	1086.88
4	1080.78
5	1071.84
6	1065.3
7	1065.05
8	1071.24
	*
1	1070.56
2	1089.53
3	1101.47
4	1099.67
5	1085.12
6	1066.07
7	1053.73
8	1055.61
	*
1	1057.84
2	1059.08
3	1062.56
4	1066.21
5	1067.92
6	1066.68
7	1063.22
8	1059.55
	*
1	1085.22
2	1079.2
3	1071.83
4	1067.42
5	1068.61
6	1074.68
7	1082.04
8	1086.39
	*
1	1057.25
2	1060.81
3	1065.35
4	1068.2
5	1067.73
6	1064.19
7	1059.64
8	1056.76
	*
1	1072.25
2	1070.35
3	1068.21
4	1067.07
5	1067.62
6	1069.51
7	1071.66
8	1072.79
	*
1	1068.2
2	1058.65
3	1053.89
4	1056.76
5	1065.55
6	1075.04
7	1079.71
8	1076.9
	*
1	1060.98
2	1076.09
3	1083.69
4	1079.48
5	1065.83
6	1050.56
7	1042.73
8	1047.08
	*
1	1080.26
2	1080.91
3	1081.65
4	1082.05
5	1081.86
6	1081.21
7	1080.47
8	1080.08
	*
1	1067.21
2	1063.29
3	1066.34
4	1074.53
5	1083.02
6	1086.87
7	1083.88
8	1075.75
	*
1	1045.02
2	1068.46
3	1095.94
4	1111.62
5	1106.85
6	1084.25
7	1056.46
8	1039.95
	*
1	1058.94
2	1050.37
3	1049.38
4	1056.58
5	1067.64
6	1076.08
7	1077.04
8	1069.98
	*
1	1030.67
2	1009.81
3	1015.39
4	1043.8
5	1077.49
6	1097.06
7	1091.9
8	1064.77
	*
1	1026.05
2	1006.72
3	1006.31
4	1025.07
5	1051.44
6	1069.96
7	1070.35
8	1052.39
	*
1	1115.67
2	1106.23
3	1090.96
4	1078.76
5	1076.95
6	1086.64
7	1101.97
8	1113.92
	*
1	1052.45
2	1071.13
3	1090
4	1098.22
5	1091.23
6	1072.9
7	1053.73
8	1045.15
	*
1	1057.69
2	1050.62
3	1054.06
4	1065.93
5	1079.14
6	1086.02
7	1082.68
8	1070.99
	*
1	1088.87
2	1092.07
3	1074.75
4	1046.43
5	1023.53
6	1020.1
7	1038.34
8	1066.87
	*
1	1056.88
2	1048.34
3	1046.99
4	1053.65
5	1064.33
6	1072.75
7	1074.07
8	1067.53
	*
1	1050.19
2	1037.16
3	1035.8
4	1046.95
5	1063.85
6	1076.57
7	1077.88
8	1067.04
	*
1	1063.15
2	1059.71
3	1067.39
4	1081.55
5	1093.81
6	1097.14
7	1089.67
8	1075.62
	*
1	1066.58
2	1057.31
3	1047.09
4	1041.97
5	1045.02
6	1054.4
7	1064.55
8	1069.56
	*
1	1071.56
2	1089.41
3	1094.32
4	1083.57
5	1063.14
6	1044.83
7	1039.69
8	1050.9
	*
1	1047.43
2	1055.54
3	1063.97
4	1067.84
5	1064.92
6	1056.89
7	1048.4
8	1044.46
	*
1	1041.47
2	1043.74
3	1052.08
4	1061.53
5	1066.6
6	1064.38
7	1056.14
8	1046.64
	*
1	1070.37
2	1090.07
3	1103.61
4	1103.37
5	1089.48
6	1069.77
7	1055.79
8	1056.04
	*
1	1070.95
2	1064.14
3	1066.23
4	1075.96
5	1087.53
6	1094.2
7	1092.16
8	1082.57
	*
1	1050.66
2	1055.75
3	1063.52
4	1069.41
5	1070.01
6	1064.98
7	1057.23
8	1051.27
	*
1	1073.58
2	1062.98
3	1054.45
4	1053.07
5	1059.68
6	1070.31
7	1078.71
8	1080.06
	*
1	1038.95
2	1047.75
3	1062.85
4	1075.35
5	1078.1
6	1069.56
7	1054.55
8	1041.8
	*
1	1056.52
2	1063.44
3	1068.73
4	1069.34
5	1064.91
6	1058
7	1052.65
8	1052.04
	*
1	1098.49
2	1089.36
3	1069.74
4	1050.92
5	1044.2
6	1053.72
7	1073.63
8	1092.05
	*
1	1041.23
2	1025.52
3	1030.61
4	1053.29
5	1079.71
6	1094.64
7	1089.86
8	1067.96
	*
1	1068.99
2	1060.67
3	1048.9
4	1040.58
5	1040.7
6	1049.18
7	1060.94
8	1069.1
	*
1	1047.78
2	1052.7
3	1068.69
4	1086.15
5	1095.01
6	1090.28
7	1074.61
8	1056.95
	*
1	1063.53
2	1059.99
3	1065.72
4	1077.26
5	1087.78
6	1091.23
7	1085.63
8	1074.19
	*
1	1063.09
2	1065.04
3	1071.08
4	1077.62
5	1080.87
6	1078.95
7	1072.97
8	1066.39
	*
1	1059.01
2	1065.83
3	1083.11
4	1100.52
5	1108.05
6	1101.49
7	1084.5
8	1066.83
	*
1	1052.33
2	1063.47
3	1075.58
4	1081.64
5	1078.22
6	1067.24
7	1055.03
8	1048.81
	*
1	1043.84
2	1034.36
3	1035.36
4	1046.23
5	1060.43
6	1069.68
7	1068.71
8	1058.07
	*
1	1068.16
2	1059.16
3	1055.09
4	1058.41
5	1067.11
6	1076.05
7	1080.04
8	1076.79
	*
1	1061.27
2	1086.76
3	1105.95
4	1108.1
5	1092.04
6	1066.68
7	1046.77
8	1044.49
	*
1	1072.53
2	1068.43
3	1067.89
4	1071.22
5	1076.46
6	1080.53
7	1081.06
8	1077.76
	*
1	1085.21
2	1089.46
3	1089.51
4	1085.34
5	1079.36
6	1075.07
7	1075.01
8	1079.22
	*
1	1081.88
2	1092.82
3	1083.03
4	1057.85
5	1031.55
6	1019.96
7	1030.34
8	1056.18
	*
1	1080.11
2	1077.79
3	1074.07
4	1071.13
5	1070.69
6	1073.03
7	1076.75
8	1079.68
	*
